x_0,x_1,x_2,x_3,x_4,x_5,y_0,y_1,y_2,y_3,y_4,y_5,z_0,z_1,z_2,z_3,z_4,z_5
-0.0011457445216250758,0.2878785620387497,-28.910970332033713,1450.6180666571568,-36364.36841057368,364348.97320377803,-0.000809510441766015,0.20141360443493336,-20.035357470562428,995.9888729265818,-24743.33457107094,245752.20959601545,0.0014165491974961494,-0.3548397184808874,35.534622385511604,-1778.2659926089514,44469.66175180391,-444569.1349735924
-0.0004323470426697561,0.08280939885776006,-6.330716013048628,241.46203865079553,-4594.693597388995,34894.770504816515,2.1691554036028928e-05,-0.004424022703196279,0.3578920120001625,-14.368129450925881,286.4671145094955,-2269.505904115744,-0.00011375873685030658,0.02273626684029865,-1.8094353113187414,71.69975955817401,-1415.0412770861053,11129.975224665905
-0.0007655353241053207,0.14785132563816836,-11.403341862408611,439.02489477306483,-8437.030234206004,64746.888080858895,-0.00010756412460734757,0.020381295348166472,-1.5427501370913788,58.3083551849042,-1100.2787822609403,8293.211021036213,0.00018946886439637003,-0.034726024670074726,2.540693143794525,-92.73900696983696,1688.5103030090463,-12265.234038362481
0.00018256288782586523,-0.04730703149420722,4.893293578198655,-252.53445301878722,6502.0992701151745,-66812.41112604765,-0.0007681058331977844,0.20524408184979248,-21.924401778133866,1170.3118486147225,-31217.03141488762,332880.716767478,9.438374953502781e-06,-0.0020204603238822894,0.1611134797098207,-5.617913565970625,68.64011988972068,152.22188960806287
0.0004496724500092115,-0.13515950135913166,16.236131957374337,-974.3525799944529,29211.208061204503,-350005.7692304152,0.00011613236816603194,-0.03448270350254403,4.092491433197824,-242.6772130294529,7190.049238301509,-85150.82455683096,-0.0008740269325849725,0.2611470083555111,-31.186703850605895,1860.7529604569786,-55468.177697684805,660886.3580748299
-2.720311015016308e-05,0.0033478267053308527,-0.16344504340385305,3.9562854870369604,-47.473980182322116,226.13088713609798,1.2034519975565072e-05,-0.0014671347542062523,0.07093911277730153,-1.7001496230029147,20.1947008765085,-94.18208557869964,-2.7372870715014814e-05,0.0033196354898255556,-0.15959718157269864,3.8014721596899514,-44.862836980802285,210.25183927466887
-3.619616057003602e-05,0.003521034290847585,-0.13523113832012004,2.5619986294891848,-23.936999925368138,88.4596212892518,4.77906121301663e-05,-0.004621656613296105,0.17725883254557268,-3.3692272162239543,31.727724648906314,-117.42430306098103,-6.51880285275675e-05,0.0067738761411953435,-0.2767678508787374,5.5612491793570245,-54.97894630983105,214.1072718272765
4.403813068910655e-05,-0.004668326760462192,0.19672766064778902,-4.114503858066577,42.665434774626455,-175.1744247379412,9.301394201649247e-06,-0.0009480289731186299,0.038442432537724794,-0.7750918122713831,7.76846831256459,-29.97402390741577,-0.00010426010628878681,0.010556435234863718,-0.4258089443121701,8.548141991385473,-85.35385659224912,339.05862242100613
-4.1486972440921043e-05,0.00706339308015012,-0.4798023026054846,16.25425172071102,-274.6126607560479,1851.1389320827684,-3.954655524949313e-06,0.0006604900050159167,-0.043870622903959065,1.4483808738543462,-23.76611522342774,156.02513677182347,3.074693823561455e-05,-0.0051624499249005255,0.34554802185990463,-11.5264666573582,191.6272427533863,-1270.1530525575265
-1.4979495308322442e-05,0.002713177736357927,-0.19614749926312308,7.076063753625234,-127.39833621760889,915.8922240727127,-4.377827843906682e-06,0.0007486610582496121,-0.05104755204715627,1.7354945175834229,-29.43431375093215,200.32444500135577,3.45047651098034e-05,-0.0059966446788454605,0.4157646086630182,-14.378805946871557,248.12668192588168,-1709.5470938497035
-0.0075439113485919,2.5537620873236766,-345.7415247718721,23400.195484902197,-791742.308103591,10713570.888395695,0.0003876441863631956,-0.13585541105381663,19.02013762288851,-1329.7962958089422,46432.2912080763,-647789.9524849395,0.0024022020273010082,-0.8124712047183877,109.8963603275112,-7430.95552587785,251183.5133106302,-3395562.6083329897
-0.0009121443187365432,0.24935625188634455,-27.235644092120452,1485.735123097877,-40480.49695643648,440711.5548887984,-0.0014708287361621729,0.3877829585948559,-40.88480872120791,2154.727584592686,-56764.98004398033,598022.6622051315,0.0027318749529619503,-0.7278944888639465,77.55449752969953,-4130.331590221164,109951.38468208778,-1170422.9578158308
-0.004740902265651673,1.265712343741337,-135.11903616199623,7209.654828708271,-192277.17790422912,2050431.8083926097,0.0021824524964749337,-0.5831453385788786,62.30932980144991,-3328.001521147033,88852.1688466768,-948628.3918542186,-0.003274005505100404,0.8722303953944808,-92.92812958261749,4949.234887534277,-131766.38439793265,1402935.8467987136
0.002476978622719751,-0.8462273679535122,115.62657957877859,-7898.49417806561,269741.10729290615,-3684311.5093914988,0.007007835141964138,-2.3973688962618924,328.0147059721085,-22437.22092985991,767294.2649937557,-10494500.499009479,0.0009372536973432727,-0.3220577658915829,44.2656836897112,-3042.061219437318,104528.94579105328,-1436690.9195544277
0.00013804683602186167,-0.05071461001727527,7.447464878909254,-546.4632580591331,20034.970190098324,-293615.7539685941,-0.0006417806967598605,0.2373199249259033,-35.09940562542529,2595.3411655954105,-95944.33934783822,1418619.037300599,-0.001399060773545028,0.518148281995626,-76.73188911314021,5679.5118913514125,-210115.67465195805,3108188.437890434
-0.002907762187082719,0.8617701246936805,-102.14027167305176,6051.817441878925,-179249.5310985539,2123262.9715867876,-0.0027098516676171097,0.8051496519824267,-95.66856883646558,5682.422638848155,-168721.09910277644,2003397.4357981603,0.0034732217014666195,-1.0320230399598878,122.63343326985456,-7284.524647016923,216305.0197340045,-2568592.426832075
0.001502365983143553,-0.3437599345250009,31.448141397953762,-1437.8302546150367,32854.581024295185,-300159.77560503193,-0.0006531651263171025,0.15021053288489644,-13.81209440607433,634.7635640206408,-14580.060378322201,133904.84759141313,-0.000280565140683935,0.06280254351453338,-5.611068075775784,250.0880173601511,-5559.775302163985,49312.86592485061
0.002326940053602905,-0.5429839109991332,50.66012280858836,-2362.300789897684,55054.915573294566,-513028.03562717175,-0.0025508638287919465,0.5907197067553479,-54.70556724818263,2532.498654095061,-58605.22584610088,542357.2902654087,-0.015332924422913327,3.5609657040834612,-330.69915302770113,15350.77044284778,-356170.89328159625,3304511.3070647246
-0.044195592238622246,13.664392608962697,-1689.7916648374135,104476.21944405294,-3229558.606791657,39930090.80256002,-0.015076128031473585,4.6114799365597,-564.1276683098043,34499.32887274089,-1054725.9789113742,12895969.241410993,-0.024675348555565548,7.612269981594461,-939.2515255009637,57939.69653089779,-1786885.9353757706,22041110.25772655
-0.01063316253275706,3.6032806184061936,-488.3700032103894,33092.17511830716,-1121055.8329450504,15189549.960777797,-0.0007311658397985126,0.24215600563472753,-32.04785519963793,2118.43868624699,-69939.56325797808,922539.9115943558,-0.006214959717352992,2.1126580610606145,-287.2257769409485,19522.29191206856,-663363.024793919,9015185.869754003
-0.010155781167367518,4.799706311237092,-907.2081588433728,85723.54745489529,-4049432.89986733,76503124.07987714,-0.0077477883443192634,3.6679166779271797,-694.472724927262,65734.73201620526,-3110559.742975995,58867575.558939405,0.00026637151010559,-0.12277829840370327,22.617078440303732,-2081.2609573244063,95669.72997860827,-1757324.3463258839
-0.008309790238053014,3.2423141332528744,-505.9088821217249,39459.49546843169,-1538482.8797105819,23987539.934125133,-0.008439551415595452,3.2931250075317227,-513.8702878638381,40083.45456803795,-1562942.8909693942,24371231.281858187,0.0038738506386650426,-1.508697717715128,234.97154122507249,-18293.295753636074,711921.928045563,-11079665.236025587
-0.003326012954183899,1.3274402667514682,-211.84079652432595,16897.301876901627,-673655.7925547666,10738944.74224729,-0.002602313683631475,1.0380249112138633,-165.56129606301326,13198.435425153088,-525894.4040270245,8378710.771302873,0.0013196634679125258,-0.5257926768165209,83.7711491185797,-6671.337762252037,265564.4296325739,-4227225.898558648
-0.008794153712135962,3.9444880801414066,-707.4994664843462,63432.48390958476,-2842815.738696046,50948142.29782874,0.005699675576802597,-2.500268604922214,438.6431881970922,-38471.116222296674,1686775.6169613008,-29578039.069281306,0.0106788520725018,-4.738705225607198,841.0472589758118,-74630.5753786722,3310921.992343507,-58749874.198047176
-0.009636473174041045,4.7826187967903655,-949.3163099617789,94202.7693508517,-4673303.588936564,92721826.47160573,-0.00857779627632672,4.25956040081273,-845.9650087626802,83994.06300736163,-4169206.1915853336,82766920.75309761,-0.0007682721601132879,0.3843511827369663,-76.89826520005396,7691.133827332771,-384547.51167936204,7689281.602082579
0.0079874457026955,-4.0586134165571925,824.7781754254542,-83790.81105714623,4255547.737643608,-86437955.00854613,0.0023234443192029657,-1.1760687663890277,238.06666312311157,-24090.166691795108,1218586.5152748427,-24651214.05989285,-0.002138226434683974,1.086859887363577,-220.94886200372503,22455.276070743137,-1140915.625009955,23183939.713780966
0.010869814709897622,-4.612643248871811,782.7917235296134,-66408.1387118205,2816276.2672312455,-47763732.649910755,0.004726815594935922,-2.0029418153906464,339.4122272468343,-28751.207466417036,1217458.6196561914,-20616359.43208201,-0.00522479282909552,2.217876539925005,-376.5106820079934,31952.063160704307,-1355508.51302661,22997331.90988399
0.004359057134276533,-1.9268440088643168,340.6010136880965,-30095.425778568726,1329260.5552425182,-23478200.86024275,0.0030772103772462767,-1.3608575903650975,240.66509838261126,-21274.93394714302,940108.1912562859,-16612381.03124382,0.00015131714574580582,-0.06374078892017286,10.715894811788822,-898.575438129836,37575.73292116838,-626721.4833551294
